name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
Pension am See,Malchow,Mecklenburg-Vorpommern,161.12,2h 41m,53.4751006,12.4257077,"Güstrower Straße, 11, 17213, Malchow",hotel,,,Yes
Kutscherstuben,,Niedersachsen,161.13,2h 41m,52.1079184,10.163537,,hotel,,,Yes
Landgasthof Oheberg,Holle,Niedersachsen,161.17,2h 41m,52.1076284,10.1646544,"Ohebergstraße, 2, 31188, Holle",hotel,,,Yes
Schökel's Hotel & Restaurant,Elze,Niedersachsen,161.21,2h 41m,52.1147619,9.6943679,"Alte Poststraße, 35, 31008, Elze",hotel,,https://www.hotel-restaurant-schoekel.de/,Yes
Rosendomizil,Malchow,Mecklenburg-Vorpommern,161.26,2h 41m,53.4742909,12.4278086,"Lange Straße, 2-6, 17213, Malchow",hotel,,,Yes
Ringelnatz Inselhotel Malchow,Malchow,Mecklenburg-Vorpommern,161.33,2h 41m,53.4745565,12.4289677,"Lange Straße, 20, 17213, Malchow",hotel,,https://ringelnatz-malchow.de/,Yes
Haus Tanja,,Schleswig-Holstein,161.36,2h 41m,54.6431068,8.3582054,,guest_house,,,Yes
Schinkenkrug,Rostock,Mecklenburg-Vorpommern,161.45,2h 41m,54.1875361,12.2076801,"Markgrafenheider Straße, 1, 18146, Rostock",guest_house,,https://www.der-schinkenkrug.de/,Yes
Pension Schulz,,Niedersachsen,161.73,2h 41m,52.233234,11.0046926,"Carlstraße, 5",guest_house,,http://www.pension-schulz.de/,Yes
Hotel Baxmann,Hessisch Oldendorf,Niedersachsen,161.74,2h 41m,52.1690233,9.2525551,"Segelhorster Straße, 3, 31840, Hessisch Oldendorf",hotel,,https://www.hotel-baxmann.com/,Yes
Hotel am Fleesensee,Malchow,Mecklenburg-Vorpommern,161.8,2h 41m,53.4830622,12.4370402,"Strandstraße, 4a, 17213, Malchow",hotel,,https://www.hotel-am-fleesensee.de/,Yes
Allbude,Laage,Mecklenburg-Vorpommern,161.8,2h 41m,53.8455397,12.4003262,"Pölitzer Straße, 21c, 18299, Laage",hotel,,,Yes
Gaststätte zum Sandkrug,,Niedersachsen,161.8,2h 41m,53.4632925,7.5501804,,guest_house,,,Yes
fairträumt,Hessisch Oldendorf,Niedersachsen,161.9,2h 41m,52.1683716,9.248137,"Lange Straße, 60, 31840, Hessisch Oldendorf",hostel,,https://www.fairträumtkreativ.de,Yes
Hotel Knigge,Helmstedt,Niedersachsen,161.93,2h 41m,52.2313909,11.0052992,"Leuckartstraße, 54, 38350, Helmstedt",hotel,,https://www.hotel-knigge-he.de/,Yes
Hotel Gasthaus Zur Linde,Rinteln,Niedersachsen,161.97,2h 41m,52.2121918,9.0499763,"Hauptstraße, 30, 31737, Rinteln",hotel,,https://www.zur-linde-rinteln.de/,Yes
Pension Winter,,Mecklenburg-Vorpommern,162.0,2h 42m,54.1028416,12.278678,,hotel,,,Yes
Parkhotel,Helmstedt,Niedersachsen,162.09,2h 42m,52.2303565,11.007079,"Albrechtstraße, 1, 38350, Helmstedt",hotel,,https://www.parkhotel-helmstedt.de/,Yes
Hotel Restaurant Altes Zollhaus,Rinteln,Niedersachsen,162.13,2h 42m,52.2085141,9.058626,"Hauptstraße, 5, 31737, Rinteln",hotel,,https://www.zollhaus-rinteln.de/,Yes
Friedrichs,Nebel,Schleswig-Holstein,162.14,2h 42m,54.6512887,8.3558132,"Uasterstigh, 18, 25946, Nebel",hotel,,https://www.hotel-friedrichs.com,Yes
Gasthof Bock,Bad Salzdetfurth,Niedersachsen,162.14,2h 42m,52.0952458,10.025095,"Hildesheimer Straße, 11, Bad Salzdetfurth",hotel,,,Yes
Gaststätte & Hotel Goldener Stern,Helmstedt,Niedersachsen,162.18,2h 42m,52.2289512,11.005514,"Gröpern, 48, 38350, Helmstedt",hotel,,https://www.hotel-helmstedt.com/,Yes
Hotel am Bahnhof,Coppenbrügge,Niedersachsen,162.32,2h 42m,52.1195718,9.5375146,"Bahnhofstraße, 33, 31863, Coppenbrügge",hotel,,,Yes
Ekke Nekkepenn,Nebel,Schleswig-Holstein,162.37,2h 42m,54.6529902,8.3536649,"Waasterstigh, 19, 25946, Nebel",guest_house,,https://www.ekkenekkepenn.de/,Yes
Pension Dora,,Niedersachsen,162.47,2h 42m,53.5360721,7.5334239,,guest_house,,,Yes
Sonntags Hotel,Helmstedt,Niedersachsen,162.52,2h 42m,52.2268492,11.0098233,"Holzberg, 29, 38350, Helmstedt",hotel,,,Yes
Pension Hof Klostermann,Hessisch Oldendorf,Niedersachsen,162.54,2h 42m,52.173295,9.1937221,"Hintere Straße, 5, 31840, Hessisch Oldendorf",guest_house,,https://www.hof-klostermann.de/,Yes
Landgasthof Raden,,Mecklenburg-Vorpommern,162.56,2h 42m,53.760473,12.4344635,,guest_house,,,Yes
Landgasthaus Kathmann Gerling,Dinklage,Niedersachsen,162.65,2h 42m,52.6197471,8.1172698,"Auf der Stadt, 11, 49413, Dinklage",hotel,,https://www.kathmann-gerling.de/,Yes
Landhaus Smaga,Süderlügum,Schleswig-Holstein,162.67,2h 42m,54.8714807,8.9072648,"Hauptstraße, 20, 25923, Süderlügum",hotel,,http://www.landhaus-smaga.de,Yes
Hotel-Gasthof Keune,,Niedersachsen,162.72,2h 42m,52.1066323,10.3573474,,hotel,,,Yes
Hansestern,,Mecklenburg-Vorpommern,163.02,2h 43m,54.0947164,12.3006587,,guest_house,,,Yes
Gasthof Südwesthörn,,Schleswig-Holstein,163.09,2h 43m,54.7959095,8.6609967,"Südwesthörner Straße, 9",guest_house,,http://www.gasthof-suedwesthoern.de/,Yes
Pension Sonnenblick,Hessisch Oldendorf,Niedersachsen,163.27,2h 43m,52.1440795,9.3091891,"Pötzer Kirchweg, 1, 31840, Hessisch Oldendorf",guest_house,,,Yes
Haus am Krevtsee,,Mecklenburg-Vorpommern,163.37,2h 43m,53.6894719,12.4589372,"Krevtsee, 2, 18279",guest_house,,https://www.krevtsee.de/,Yes
Brückentor-Hotel,Rinteln,Niedersachsen,163.52,2h 43m,52.189781,9.0798033,"Pferdemarkt, 14, 31737, Rinteln",hotel,,http://www.hotelbrueckentor.de/,Yes
"Landpension ""Am Fleesensee""",Silz,Mecklenburg-Vorpommern,163.6,2h 43m,53.5188375,12.4674318,"Am Park, 33, 17214, Silz",guest_house,,,Yes
Ferienhaus,,Schleswig-Holstein,163.65,2h 43m,54.8677968,8.8604112,25923,hostel,,https://ferienhaus-jepsen-humptrup-nordsee.business.site/,Yes
Hotel am Stift,Hessisch Oldendorf,Niedersachsen,163.76,2h 43m,52.1413448,9.2991353,"Stiftstraße, 3, 31840, Hessisch Oldendorf",hotel,,https://www.cafeamstift.de/index.php,Yes
Eichsfelder Hof,Gronau (Leine),Niedersachsen,164.29,2h 44m,52.0813245,9.7804048,"Breite Straße, 8, 31028, Gronau (Leine)",hotel,,https://www.eichsfelderhof.de/,Yes
Landhotel Pathes Hof,,Mecklenburg-Vorpommern,164.42,2h 44m,54.1651853,12.2750014,,hotel,,,Yes
Landhaus Lastrup,,Niedersachsen,164.68,2h 44m,52.7972926,7.8674143,,hotel,,https://www.landhaus-lastrup.de/de/,Yes
Onkel Tom's Hütte,,Schleswig-Holstein,164.7,2h 44m,54.6711786,8.3345883,,guest_house,,,Yes
Seehotel Fleesensee,Göhren-Lebbin,Mecklenburg-Vorpommern,164.87,2h 44m,53.4913937,12.4844277,"Seeblick, 30, 17213, Göhren-Lebbin",hotel,4,https://www.seehotel-fleesensee.de/,Yes
DJH Jugendherberge Damme,Damme,Niedersachsen,164.87,2h 44m,52.5341147,8.2009898,"Neuer Jugendherbergsweg, 2, 49401, Damme",hostel,,https://www.jugendherberge.de/jugendherbergen/damme-604/portraet/,Yes
Café Kuhstall,,Mecklenburg-Vorpommern,164.9,2h 44m,54.0842533,12.3381107,,guest_house,,,Yes
Landhaus Altes Pastorat,Süderende,Schleswig-Holstein,164.96,2h 44m,54.7256839,8.4404593,"45, 25938, Süderende",hotel,,https://www.landhaus-altes-pastorat.de/,Yes
Zur alten Schleuse,,Niedersachsen,164.96,2h 44m,53.1258013,7.6129875,,hotel,,,Yes
Hotel-Restaurant Waldhotel zum Bergsee,Damme,Niedersachsen,165.01,2h 45m,52.5310416,8.2030966,"Wellenweg, 6, 49401, Damme",hotel,3,https://www.waldhotel-zum-bergsee.de/,Yes
Üs Eilun,Norddorf auf Amrum,Schleswig-Holstein,165.08,2h 45m,54.676107,8.3353091,"Nei Stich, 14, 25946, Norddorf auf Amrum",guest_house,,https://gaestehaus-amrum.de/,Yes
Haus Bela,Norddorf auf Amrum,Schleswig-Holstein,165.1,2h 45m,54.6764206,8.3352834,"Nei Stich, 12, 25946, Norddorf auf Amrum",guest_house,,,Yes
Handwerkerwohnung bei Fam. Teichmann,Salzhemmendorf,Niedersachsen,165.12,2h 45m,52.0869112,9.6045748,"Blumenstraße, 7a, 31020, Salzhemmendorf",guest_house,,,Yes
Hotel Anka,Norddorf auf Amrum,Schleswig-Holstein,165.15,2h 45m,54.6770187,8.3354579,"Nei Stich, 8, 25946, Norddorf auf Amrum",hotel,2,https://www.anka-amrum.de/,Yes
Gasthof Kellermann,Essen (Oldenburg),Niedersachsen,165.17,2h 45m,52.7177996,7.9450889,"Beverner Straße, 5, 49632, Essen (Oldenburg)",guest_house,,,Yes
Haus Amanda,Norddorf auf Amrum,Schleswig-Holstein,165.18,2h 45m,54.6793306,8.3392238,"Bräätlun, 6, 25946, Norddorf auf Amrum",hotel,,https://hotelfuehrung.de/haus-amanda-amrum/,Yes
Ual Öömrang Wiartshues,Norddorf auf Amrum,Schleswig-Holstein,165.21,2h 45m,54.6793418,8.3385895,"Bräätlun, 4, 25946, Norddorf auf Amrum",hotel,,https://www.uoew.de/hotel/,Yes
Hotel Knipper,Lastrup,Niedersachsen,165.22,2h 45m,52.7942066,7.8611395,"Hamstruper Straße, 2, 49688, Lastrup",hotel,,,Yes
Markt eins,,Niedersachsen,165.25,2h 45m,52.1445423,10.7760188,"Markt, 1",guest_house,,https://www.markteins.de/,Yes
Gästehaus Hannchen,Utersum,Schleswig-Holstein,165.27,2h 45m,54.7130984,8.4058417,"Jaardenhuug, 10, 25938, Utersum",hotel,,https://landhaus-nordstern.de/,Yes
Letj Briis,Norddorf auf Amrum,Schleswig-Holstein,165.28,2h 45m,54.6775178,8.3332186,"Degelk, 7, 25946, Norddorf auf Amrum",hotel,,https://letj-briis.de/,Yes
Waastwinj,Utersum,Schleswig-Holstein,165.29,2h 45m,54.7135967,8.4061933,"Jaardenhuug, 2, 25938, Utersum",hotel,,https://www.waastwinj.de,Yes
Gästehaus Zur Linde,Bad Salzdetfurth,Niedersachsen,165.3,2h 45m,52.0667538,10.0102146,"Unterstraße, 84, 31162, Bad Salzdetfurth",guest_house,,http://www.gaestehaus-bad-salzdetfurth.de/index.html,Yes
Hotel garni Zur Post,Utersum,Schleswig-Holstein,165.36,2h 45m,54.7139984,8.4054657,"Boowen Taarep, 7, 25938, Utersum",hotel,3,,Yes
Pension Flor,,Schleswig-Holstein,165.38,2h 45m,54.6798443,8.3354547,,hotel,,,Yes
Pension Auguste,Norddorf auf Amrum,Schleswig-Holstein,165.39,2h 45m,54.6804795,8.3364501,"Ual Saarepswai, 16, 25946, Norddorf auf Amrum",hotel,,http://www.pension-auguste.de/,Yes
Sonnenresort Hüttmann,Norddorf auf Amrum,Schleswig-Holstein,165.45,2h 45m,54.6799955,8.3341974,"Ual Saarepswai, 2-6, 25946, Norddorf auf Amrum",hotel,5,https://www.sonnenhotels.de/hotels-resorts/huettmann/hotel/,Yes
Hotel Ütjkiek,Norddorf auf Amrum,Schleswig-Holstein,165.47,2h 45m,54.6805571,8.3348022,"Ual Jaat, 4, 25946, Norddorf auf Amrum",hotel,,https://www.uetjkiek.de/,Yes
Pidder-Lyng,Norddorf auf Amrum,Schleswig-Holstein,165.48,2h 45m,54.6809066,8.3351636,"Bideelen, 5, 25946, Norddorf auf Amrum",hotel,4,https://www.pidderlyng.de/,Yes
Hüttmanns Eck,,Schleswig-Holstein,165.5,2h 45m,54.6802399,8.3333483,,hotel,4,,Yes
Hotel Kronprinz,,Niedersachsen,165.5,2h 45m,52.0649111,10.0087594,,hotel,,https://www.hotel-kronprinz.com/,Yes
Hotel Tepe,Damme,Niedersachsen,165.65,2h 45m,52.5197001,8.208004,"Osterdammer Straße, 51, 49401, Damme",hotel,,https://hotel-tepe.de/,Yes
Seeblick,Norddorf auf Amrum,Schleswig-Holstein,165.69,2h 45m,54.6812668,8.3308961,"Strunwai, 13, 25946, Norddorf auf Amrum",hotel,4,https://www.seeblicker.de/,Yes
Alleehotel Eschen,,Niedersachsen,165.79,2h 45m,53.4785042,7.4878532,,hotel,,,Yes
Altes Gutshaus Schwiessel,,Mecklenburg-Vorpommern,166.12,2h 46m,53.8617493,12.4621065,,hotel,,,Yes
Hotel Jugendstil,,Niedersachsen,166.24,2h 46m,52.1081248,9.358596,,hotel,,,Yes
Hotel Am Pferdemarkt,Aurich,Niedersachsen,166.25,2h 46m,53.4735462,7.4815071,"Am Pferdemarkt, 5, 26603, Aurich",hotel,,https://hotel-am-pferdemarkt.de/,Yes
Jugendbildungsstätte Wohldenberg,,Niedersachsen,166.35,2h 46m,52.0605555,10.1555798,,hostel,,,Yes
Mercure,,Niedersachsen,166.36,2h 46m,52.1063264,9.3629871,,hotel,,,Yes
Rucksackhotel,Langeoog,Niedersachsen,166.38,2h 46m,53.7477397,7.4892244,"Polderweg, 30, 26465, Langeoog",hostel,,,Yes
Hotel Brandaris,Langeoog,Niedersachsen,166.45,2h 46m,53.7437993,7.48731,"Um Süd, 28, 26465, Langeoog",hotel,3,http://www.hotel-brandaris.de/,Yes
Hotel Forum Garni,Hameln,Niedersachsen,166.45,2h 46m,52.1048012,9.3672381,"Sandstraße, 3A, Hameln",hotel,,https://www.hotel-garni-forum.de/,Yes
Hotel zur Post,,Niedersachsen,166.51,2h 46m,52.1056595,9.358359,,hotel,,,Yes
Hotel An der Altstadt,Hameln,Niedersachsen,166.6,2h 46m,52.1038772,9.3639795,"Deisterallee, 16, 31785, Hameln",hotel,3,https://www.hotel-hameln.de/,Yes
Hotel Restaurant zur Krone,,Niedersachsen,166.63,2h 46m,52.1042167,9.3603793,,hotel,,,Yes
Hotel Zur Börse,,Niedersachsen,166.66,2h 46m,52.104249,9.3586211,,hotel,,,Yes
Landhaus Nauenburg,,Niedersachsen,166.67,2h 46m,52.0639512,10.2715215,,hotel,,https://nauenburg.de,Yes
Suiten Hotel mare,,Niedersachsen,166.67,2h 46m,53.7498465,7.4851346,,hotel,,,Yes
Park-Hotel Waldkur,Leer,Niedersachsen,166.69,2h 46m,53.2548529,7.5279978,"Zoostraße, 14, 26789, Leer",hotel,,,Yes
Pension Ragazzi,,Niedersachsen,166.73,2h 46m,52.1041152,9.3549751,,guest_house,,https://www.laprincipessa.eu/pension.php,Yes
Hotel La Principessa,Hameln,Niedersachsen,166.79,2h 46m,52.1036194,9.3545811,"Kupferschmiedestraße, 2, 31785, Hameln",hotel,3,https://www.laprincipessa.de/,Yes
De Insulåner,Langeoog,Niedersachsen,166.85,2h 46m,53.747357,7.4819759,"Vormann-Otten-Weg, 12, 26465, Langeoog",hotel,,https://hotel-de-insulaner.de/,Yes
Logierhus Langeoog,Langeoog,Niedersachsen,166.89,2h 46m,53.7456669,7.4809292,"Mittelstraße, 10, 26465, Langeoog",hotel,,https://www.logierhus-langeoog.de,Yes
Ferienhof Ant Hochtiedswald,,Niedersachsen,166.9,2h 46m,53.5916427,7.4654321,,guest_house,,https://www.ferienhausmarkt.com/7246/,Yes
Herberge Blücherhof,Klocksin,Mecklenburg-Vorpommern,166.95,2h 46m,53.6166264,12.5194668,"Parkstraße, 6, 17194, Klocksin",guest_house,,https://bluecherhof-mueritz.de/,Yes
Hotel Anno 1848 - Ratsklause,Lindern (Oldenburg),Niedersachsen,166.97,2h 46m,52.8453858,7.781536,"Kirchstraße, 6, 49699, Lindern (Oldenburg)",hotel,,,Yes
Hotel am Kloster Möllenbeck,Rinteln,Niedersachsen,166.98,2h 46m,52.1674883,9.0342523,"Am Kloster, 1, 31737, Rinteln",hotel,,https://www.domaene-moellenbeck.de/hofgarten/index.htm,Yes
Hotel garni Birkenhof,,Niedersachsen,167.01,2h 47m,52.1005109,9.3616027,,hotel,,,Yes
Nordwind,,Niedersachsen,167.02,2h 47m,53.7472011,7.4792777,,hotel,,,Yes
Dünenläufer,,Niedersachsen,167.03,2h 47m,53.7468078,7.4790453,,hotel,,,Yes
Hagspihl,Quakenbrück,Niedersachsen,167.05,2h 47m,52.6777926,7.958078,"Lange Straße, 66, 49610, Quakenbrück",hotel,,,Yes
Hagspihl,Quakenbrück,Niedersachsen,167.07,2h 47m,52.6773348,7.9584405,"Lange Straße, 43, 49610, Quakenbrück",hotel,,,Yes
Retro Design Hotel,Langeoog,Niedersachsen,167.1,2h 47m,53.7437834,7.4774306,"Abke-Jansen-Weg, 6, 26465, Langeoog",hotel,,https://www.kolb-hotels.de/hotels/hotel-garni-retro-design/,Yes
Gutshaus Gottin,Warnkenhagen,Mecklenburg-Vorpommern,167.21,2h 47m,53.846186,12.4838846,"Dorfstraße, 17, 17168, Warnkenhagen",hotel,,,Yes
Hotel Bellevue,,Niedersachsen,167.23,2h 47m,52.1014161,9.3430981,,hotel,,,Yes
Achtert Diek,,Niedersachsen,167.23,2h 47m,53.7431989,7.4753326,,hotel,,,Yes
alte Molkerei,Lindern,Niedersachsen,167.27,2h 47m,52.8427128,7.7788635,"Mühlenweg, 6, 49699, Lindern",guest_house,,,Yes
Zum Pfingsttor,Rinteln,Niedersachsen,167.32,2h 47m,52.1368375,9.151413,"Pfingsttorstraße, 24, 31737, Rinteln",hotel,,https://www.zum-pfingsttor.de/,Yes
Hotel Niedersachsen,Quakenbrück,Niedersachsen,167.42,2h 47m,52.673934,7.9559684,"Sankt Antoniort, 2, 49610, Quakenbrück",hotel,,,Yes
Zur Schmiede,Göhren-Lebbin,Mecklenburg-Vorpommern,167.45,2h 47m,53.4535161,12.5188731,"Malchower Straße, 6a, 17213, Göhren-Lebbin",hotel,,https://www.schmiede-roez.de/,Yes
Haus Kajüte,Langeoog,Niedersachsen,167.53,2h 47m,53.7438254,7.4708319,"Strandjepad, 6, 26465, Langeoog",hostel,,https://www.kajuete-langeoog.de/,Yes
Hotel Oldenburger Hof,Quakenbrück,Niedersachsen,167.68,2h 47m,52.6759589,7.9488196,"Wilhelmstraße, 27, 49610, Quakenbrück",hotel,,,Yes
Kutscherstuben,Flöthe,Niedersachsen,167.75,2h 47m,52.0751919,10.4922223,"Lindenstraße, 5, 38312, Flöthe",hotel,,,Yes
Pension Familie Berens,Rastdorf,Niedersachsen,167.75,2h 47m,52.9115686,7.7112544,"Birkenallee, 4, 26901, Rastdorf",guest_house,,,Yes
Bahnhofs Hotel,,Niedersachsen,167.75,2h 47m,52.6741094,7.9496634,,hotel,,,Yes
Pension Idylle,,Mecklenburg-Vorpommern,167.76,2h 47m,54.2574521,12.2574467,,guest_house,,,Yes
Hotel up't Fehn,Moormerland,Niedersachsen,168.11,2h 48m,53.3080967,7.4882602,"Rudolf-Eucken-Straße, 24, 26802, Moormerland",hotel,3,http://www.hotel-upt-fehn.de,Yes
Hotel Knostmann,Bohmte,Niedersachsen,168.37,2h 48m,52.4385778,8.2896421,"Reininger Straße, 6, 49163, Bohmte",hotel,,http://www.hotel-knostmann.de/,Yes
Deutsches Haus,Gronau,Niedersachsen,168.57,2h 48m,52.0428685,9.7786814,"Brüggener Hauptstraße, 5, 31028, Gronau",guest_house,,,Yes
Hotel-Pizzeria Bei Eki,Badbergen,Niedersachsen,168.61,2h 48m,52.6358934,7.9815806,"Hauptstraße, 38, 49635, Badbergen",hotel,,,Yes
Pellenwesel,,Niedersachsen,168.66,2h 48m,52.5067908,8.1666239,,guest_house,,,Yes
Tündernsche Warte,Hameln,Niedersachsen,168.66,2h 48m,52.0840673,9.3689161,"Tündernsche Warte, 1, 31789, Hameln",guest_house,,https://www.tuendernsche-warte.de/unterkunft.html,Yes
Gasthaus Pellenwessel,Damme,Niedersachsen,168.66,2h 48m,52.50711,8.1659131,"Vördener Straße, 29, 49401, Damme",guest_house,,,Yes
Villa Wandervogel,Badbergen,Niedersachsen,168.67,2h 48m,52.635009,7.9815754,"Hauptstraße, 49, 49635, Badbergen",guest_house,,,Yes
Alte Schmiede,Heiningen,Niedersachsen,168.87,2h 48m,52.0731636,10.5549016,"Hauptstraße, 12, 38312, Heiningen",hotel,,https://www.hotel-gasthaus-alte-schmiede.de/,Yes
Gästehaus Weltenbummler,Badbergen,Niedersachsen,168.87,2h 48m,52.6326771,7.9808351,"Hauptstraße, 75, 49635, Badbergen",guest_house,,,Yes
Schlosshotel Burg Schlitz,Hohen Demzin,Mecklenburg-Vorpommern,168.95,2h 48m,53.7011763,12.542512,"Burg Schlitz, 2, 17166, Hohen Demzin",hotel,5,https://www.burg-schlitz.de/,Yes
Gasthaus Bunnen,Löningen,Niedersachsen,169.04,2h 49m,52.7360092,7.8551111,"Dorfstraße, 1, 49624, Löningen",guest_house,,https://www.gasthaus-bunnen.de/,Yes
Gasthof zur Linde,Remlingen-Semmenstedt,Niedersachsen,169.05,2h 49m,52.0935697,10.695739,"Leipziger Straße, 10, 38327, Remlingen-Semmenstedt",hotel,,,Yes
Sieben-Berge-Haus,Gronau,Niedersachsen,169.12,2h 49m,52.0374621,9.7862742,"Feldstraße, 1, 31028, Gronau",guest_house,,https://www.sieben-berge-haus.de/,Yes
Hotel VELO,Quakenbrück,Niedersachsen,169.23,2h 49m,52.6705637,7.9267591,"Artlandstraße, 55, 49610, Quakenbrück",hotel,3,,Yes
Ratskeller,Salzgitter,Niedersachsen,169.42,2h 49m,52.0469868,10.3716032,"Marktplatz, 10, 38259, Salzgitter",hotel,,,Yes
Apartmenthotel,Hameln,Niedersachsen,169.47,2h 49m,52.081673,9.3362946,"Türmerweg, 8, 31789, Hameln",hotel,,,Yes
